crediting_cap_rate,crediting_cap_rate_percent,method,risk_metric,source_field,unit,adverse_direction,value,baseline_rate,baseline_value,delta_vs_baseline,finite_difference_scheme,finite_difference_lower_cap_rate,finite_difference_upper_cap_rate,finite_difference_span_bp,finite_difference_change_per_100bp,finite_difference_change_per_100bp_percentage_points,finite_difference_change_per_100bp_as_percent_of_premium,adverse_finite_difference_change_per_100bp,finite_difference_change_as_fraction_of_current_value
0.02,2.0,dynamic,pv_expenses_aud,dynamic_pv_expenses_aud,AUD,higher_is_adverse,9086.14968556207,0.06,9414.704608818587,-328.5549232565172,bracketing_secant,0.01,0.04,300.0,83.80352919784977,,0.02618194038868477,83.80352919784977,0.009223216884816891
0.04,4.0,dynamic,pv_expenses_aud,dynamic_pv_expenses_aud,AUD,higher_is_adverse,9254.838260362583,0.06,9414.704608818587,-159.86634845600383,bracketing_secant,0.02,0.06,399.99999999999994,82.13873081412932,,0.025661823247330944,82.13873081412932,0.00887522056067907
0.06,6.0,dynamic,pv_expenses_aud,dynamic_pv_expenses_aud,AUD,higher_is_adverse,9414.704608818587,0.06,9414.704608818587,0.0,bracketing_secant,0.04,0.08,400.0,72.80875254105786,,0.02274694678196666,72.80875254105786,0.007733514280719884
0.08,8.0,dynamic,pv_expenses_aud,dynamic_pv_expenses_aud,AUD,higher_is_adverse,9546.073270526815,0.06,9414.704608818587,131.3686617082276,bracketing_secant,0.06,0.12,600.0,46.35548042377923,,0.014482402313617266,46.35548042377923,0.004855973666879369
0.12,12.0,dynamic,pv_expenses_aud,dynamic_pv_expenses_aud,AUD,higher_is_adverse,9692.837491361262,0.06,9414.704608818587,278.13288254267536,backward_secant,0.08,0.12,399.99999999999994,36.69105520861195,,0.01146303776779926,36.69105520861195,0.0037853781455959453
0.0025,0.25,dynamic,pv_hedge_costs_aud,dynamic_pv_hedge_costs_aud,AUD,higher_is_adverse,12446.634986618412,0.06,135058.53328966344,-122611.89830304502,forward_secant,0.0025,0.005,25.0,20406.690906923228,,6.375468550900696,20406.690906923228,1.6395347761754728
0.005,0.5,dynamic,pv_hedge_costs_aud,dynamic_pv_hedge_costs_aud,AUD,higher_is_adverse,17548.30771334922,0.06,135058.53328966344,-117510.22557631422,bracketing_secant,0.0025,0.01,75.0,20653.306593536694,,6.452516346711115,20653.306593536694,1.1769400748441095
0.01,1.0,dynamic,pv_hedge_costs_aud,dynamic_pv_hedge_costs_aud,AUD,higher_is_adverse,27936.61493177093,0.06,135058.53328966344,-107121.9183578925,bracketing_secant,0.005,0.02,150.0,21203.394702472007,,6.624375148059045,21203.394702472007,0.7589822444221198
0.02,2.0,dynamic,pv_hedge_costs_aud,dynamic_pv_hedge_costs_aud,AUD,higher_is_adverse,49353.39976705723,0.06,135058.53328966344,-85705.13352260621,bracketing_secant,0.01,0.04,300.0,21788.568823826485,,6.807195538905986,21788.568823826485,0.44148060572658016
0.04,4.0,dynamic,pv_hedge_costs_aud,dynamic_pv_hedge_costs_aud,AUD,higher_is_adverse,93302.32140325039,0.06,135058.53328966344,-41756.211886413046,bracketing_secant,0.02,0.06,399.99999999999994,21426.283380651552,,6.694010140060782,21426.283380651552,0.22964362577912364
0.06,6.0,dynamic,pv_hedge_costs_aud,dynamic_pv_hedge_costs_aud,AUD,higher_is_adverse,135058.53328966344,0.06,135058.53328966344,0.0,bracketing_secant,0.04,0.08,400.0,19080.416460111257,,5.961113226753348,19080.416460111257,0.14127516414819202
0.08,8.0,dynamic,pv_hedge_costs_aud,dynamic_pv_hedge_costs_aud,AUD,higher_is_adverse,169623.98724369542,0.06,135058.53328966344,34565.45395403198,bracketing_secant,0.06,0.12,600.0,12257.824498712402,,3.829595643431236,12257.824498712402,0.07226468790113882
0.12,12.0,dynamic,pv_hedge_costs_aud,dynamic_pv_hedge_costs_aud,AUD,higher_is_adverse,208605.48028193784,0.06,135058.53328966344,73546.9469922744,backward_secant,0.08,0.12,399.99999999999994,9745.373259560607,,3.0446543742199,9745.373259560607,0.046716765285309776
0.0025,0.25,dynamic,pv_hedge_option_fair_value_costs_aud,dynamic_pv_hedge_option_fair_value_costs_aud,AUD,higher_is_adverse,4911.445146673456,0.06,124537.91388670132,-119626.46874002786,forward_secant,0.0025,0.005,25.0,19910.008049392123,,6.220294644832136,19910.008049392123,4.053798312880937
0.005,0.5,dynamic,pv_hedge_option_fair_value_costs_aud,dynamic_pv_hedge_option_fair_value_costs_aud,AUD,higher_is_adverse,9888.947159021487,0.06,124537.91388670132,-114648.96672767984,bracketing_secant,0.0025,0.01,75.0,20151.11186516931,,6.29562041920686,20151.11186516931,2.0377408778836337
0.01,1.0,dynamic,pv_hedge_option_fair_value_costs_aud,dynamic_pv_hedge_option_fair_value_costs_aud,AUD,higher_is_adverse,20024.77904555044,0.06,124537.91388670132,-104513.13484115088,bracketing_secant,0.005,0.02,150.0,20686.364497120023,,6.462844313436122,20686.364497120023,1.0330383396523213
0.02,2.0,dynamic,pv_hedge_option_fair_value_costs_aud,dynamic_pv_hedge_option_fair_value_costs_aud,AUD,higher_is_adverse,40918.49390470152,0.06,124537.91388670132,-83619.4199819998,bracketing_secant,0.01,0.04,300.0,21258.14069755229,,6.641478919146385,21258.14069755229,0.5195240261545828
0.04,4.0,dynamic,pv_hedge_option_fair_value_costs_aud,dynamic_pv_hedge_option_fair_value_costs_aud,AUD,higher_is_adverse,83799.20113820731,0.06,124537.91388670132,-40738.712748494014,bracketing_secant,0.02,0.06,399.99999999999994,20904.854995499954,,6.531105223911289,20904.854995499954,0.24946365492222597
0.06,6.0,dynamic,pv_hedge_option_fair_value_costs_aud,dynamic_pv_hedge_option_fair_value_costs_aud,AUD,higher_is_adverse,124537.91388670132,0.06,124537.91388670132,0.0,bracketing_secant,0.04,0.08,400.0,18615.50717235105,,5.815866035199559,18615.50717235105,0.14947662596377317
0.08,8.0,dynamic,pv_hedge_option_fair_value_costs_aud,dynamic_pv_hedge_option_fair_value_costs_aud,AUD,higher_is_adverse,158261.2298276115,0.06,124537.91388670132,33723.31594091018,bracketing_secant,0.06,0.12,600.0,11958.890173082438,,3.736202432325561,11958.890173082438,0.07556424391563774
0.12,12.0,dynamic,pv_hedge_option_fair_value_costs_aud,dynamic_pv_hedge_option_fair_value_costs_aud,AUD,higher_is_adverse,196291.25492519594,0.06,124537.91388670132,71753.34103849462,backward_secant,0.08,0.12,399.99999999999994,9507.506274396112,,2.970339852079551,9507.506274396112,0.048435709874183136
0.0025,0.25,dynamic,pv_hedge_option_markup_costs_aud,dynamic_pv_hedge_option_markup_costs_aud,AUD,higher_is_adverse,24.557225733367282,0.06,622.6895694335066,-598.1323437001392,forward_secant,0.0025,0.005,25.0,99.55004024696063,,0.031101473224160688,99.55004024696063,4.053798312880938
0.005,0.5,dynamic,pv_hedge_option_markup_costs_aud,dynamic_pv_hedge_option_markup_costs_aud,AUD,higher_is_adverse,49.44473579510744,0.06,622.6895694335066,-573.2448336383991,bracketing_secant,0.0025,0.01,75.0,100.75555932584655,,0.0314781020960343,100.75555932584655,2.0377408778836332
0.01,1.0,dynamic,pv_hedge_option_markup_costs_aud,dynamic_pv_hedge_option_markup_costs_aud,AUD,higher_is_adverse,100.1238952277522,0.06,622.6895694335066,-522.5656742057544,bracketing_secant,0.005,0.02,150.0,103.43182248560008,,0.0323142215671806,103.43182248560008,1.033038339652321
0.02,2.0,dynamic,pv_hedge_option_markup_costs_aud,dynamic_pv_hedge_option_markup_costs_aud,AUD,higher_is_adverse,204.59246952350756,0.06,622.6895694335066,-418.097099909999,bracketing_secant,0.01,0.04,300.0,106.29070348776148,,0.03320739459573193,106.29070348776148,0.519524026154583
0.04,4.0,dynamic,pv_hedge_option_markup_costs_aud,dynamic_pv_hedge_option_markup_costs_aud,AUD,higher_is_adverse,418.9960056910366,0.06,622.6895694335066,-203.69356374246996,bracketing_secant,0.02,0.06,399.99999999999994,104.52427497749976,,0.03265552611955644,104.52427497749976,0.2494636549222259
0.06,6.0,dynamic,pv_hedge_option_markup_costs_aud,dynamic_pv_hedge_option_markup_costs_aud,AUD,higher_is_adverse,622.6895694335066,0.06,622.6895694335066,0.0,bracketing_secant,0.04,0.08,400.0,93.07753586175524,,0.02907933017599779,93.07753586175524,0.1494766259637732
0.08,8.0,dynamic,pv_hedge_option_markup_costs_aud,dynamic_pv_hedge_option_markup_costs_aud,AUD,higher_is_adverse,791.3061491380575,0.06,622.6895694335066,168.616579704551,bracketing_secant,0.06,0.12,600.0,59.7944508654122,,0.01868101216162781,59.7944508654122,0.07556424391563775
0.12,12.0,dynamic,pv_hedge_option_markup_costs_aud,dynamic_pv_hedge_option_markup_costs_aud,AUD,higher_is_adverse,981.4562746259797,0.06,622.6895694335066,358.7667051924732,backward_secant,0.08,0.12,399.99999999999994,47.537531371980556,,0.014851699260397755,47.537531371980556,0.04843570987418313
0.0025,0.25,dynamic,pv_hedge_management_fee_costs_aud,dynamic_pv_hedge_management_fee_costs_aud,AUD,higher_is_adverse,7510.632614211588,0.06,9897.929833528593,-2387.2972193170053,forward_secant,0.0025,0.005,25.0,397.13281728413494,,0.1240724328443968,397.13281728413494,0.0528760808420694
0.005,0.5,dynamic,pv_hedge_management_fee_costs_aud,dynamic_pv_hedge_management_fee_costs_aud,AUD,higher_is_adverse,7609.915818532621,0.06,9897.929833528593,-2288.0140149959716,bracketing_secant,0.0025,0.01,75.0,401.43916904154446,,0.1254178254082233,401.43916904154446,0.0527521169240676
0.01,1.0,dynamic,pv_hedge_management_fee_costs_aud,dynamic_pv_hedge_management_fee_costs_aud,AUD,higher_is_adverse,7811.711990992746,0.06,9897.929833528593,-2086.217842535847,bracketing_secant,0.005,0.02,150.0,413.5983828663884,,0.12921661305574286,413.5983828663884,0.05294593340656771
0.02,2.0,dynamic,pv_hedge_management_fee_costs_aud,dynamic_pv_hedge_management_fee_costs_aud,AUD,higher_is_adverse,8230.313392832204,0.06,9897.929833528593,-1667.616440696389,bracketing_secant,0.01,0.04,300.0,424.1374227864253,,0.13250922516386698,424.1374227864253,0.05153356895933117
0.04,4.0,dynamic,pv_hedge_management_fee_costs_aud,dynamic_pv_hedge_management_fee_costs_aud,AUD,higher_is_adverse,9084.124259352022,0.06,9897.929833528593,-813.8055741765711,bracketing_secant,0.02,0.06,399.99999999999994,416.9041101740973,,0.13024939002993624,416.9041101740973,0.045893704034805374
0.06,6.0,dynamic,pv_hedge_management_fee_costs_aud,dynamic_pv_hedge_management_fee_costs_aud,AUD,higher_is_adverse,9897.929833528593,0.06,9897.929833528593,0.0,bracketing_secant,0.04,0.08,400.0,371.83175189845764,,0.11616786137779304,371.83175189845764,0.03756661828808907
0.08,8.0,dynamic,pv_hedge_management_fee_costs_aud,dynamic_pv_hedge_management_fee_costs_aud,AUD,higher_is_adverse,10571.451266945853,0.06,9897.929833528593,673.5214334172597,bracketing_secant,0.06,0.12,600.0,239.1398747645502,,0.07471219894404689,239.1398747645502,0.022621290939710208
0.12,12.0,dynamic,pv_hedge_management_fee_costs_aud,dynamic_pv_hedge_management_fee_costs_aud,AUD,higher_is_adverse,11332.769082115894,0.06,9897.929833528593,1434.839248587301,backward_secant,0.08,0.12,399.99999999999994,190.32945379251035,,0.05946282287994976,190.32945379251035,0.016794611485807732
0.0025,0.25,dynamic,pv_hedge_execution_costs_aud,dynamic_pv_hedge_execution_costs_aud,AUD,higher_is_adverse,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.005,25.0,0.0,,0.0,0.0,
0.005,0.5,dynamic,pv_hedge_execution_costs_aud,dynamic_pv_hedge_execution_costs_aud,AUD,higher_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.01,75.0,0.0,,0.0,0.0,
0.01,1.0,dynamic,pv_hedge_execution_costs_aud,dynamic_pv_hedge_execution_costs_aud,AUD,higher_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.005,0.02,150.0,0.0,,0.0,0.0,
0.02,2.0,dynamic,pv_hedge_execution_costs_aud,dynamic_pv_hedge_execution_costs_aud,AUD,higher_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.04,300.0,0.0,,0.0,0.0,
0.04,4.0,dynamic,pv_hedge_execution_costs_aud,dynamic_pv_hedge_execution_costs_aud,AUD,higher_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.02,0.06,399.99999999999994,0.0,,0.0,0.0,
0.06,6.0,dynamic,pv_hedge_execution_costs_aud,dynamic_pv_hedge_execution_costs_aud,AUD,higher_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.04,0.08,400.0,0.0,,0.0,0.0,
0.08,8.0,dynamic,pv_hedge_execution_costs_aud,dynamic_pv_hedge_execution_costs_aud,AUD,higher_is_adverse,0.0,0.06,0.0,0.0,bracketing_secant,0.06,0.12,600.0,0.0,,0.0,0.0,
0.12,12.0,dynamic,pv_hedge_execution_costs_aud,dynamic_pv_hedge_execution_costs_aud,AUD,higher_is_adverse,0.0,0.06,0.0,0.0,backward_secant,0.08,0.12,399.99999999999994,0.0,,0.0,0.0,
0.0025,0.25,dynamic,bel_nonunit_aud,dynamic_bel_nonunit_aud,AUD,higher_is_adverse,-52128.842393354826,0.06,10170.404038413199,-62299.24643176803,forward_secant,0.0025,0.005,25.0,11111.91438287604,,3.4715898335233137,11111.91438287604,0.21316250031081724
0.005,0.5,dynamic,bel_nonunit_aud,dynamic_bel_nonunit_aud,AUD,higher_is_adverse,-49350.863797635815,0.06,10170.404038413199,-59521.26783604901,bracketing_secant,0.0025,0.01,75.0,11220.355093280166,,3.5054689343521632,11220.355093280166,0.22735883893115735
0.01,1.0,dynamic,bel_nonunit_aud,dynamic_bel_nonunit_aud,AUD,higher_is_adverse,-43713.5760733947,0.06,10170.404038413199,-53883.980111807905,bracketing_secant,0.005,0.02,150.0,11304.017794463398,,3.5316068771822837,11304.017794463398,0.25859284025365603
0.02,2.0,dynamic,bel_nonunit_aud,dynamic_bel_nonunit_aud,AUD,higher_is_adverse,-32394.83710594072,0.06,10170.404038413199,-42565.24114435392,bracketing_secant,0.01,0.04,300.0,11262.416564369874,,3.5186098001280097,11262.416564369874,0.34766084878088543
0.04,4.0,dynamic,bel_nonunit_aud,dynamic_bel_nonunit_aud,AUD,higher_is_adverse,-9926.326380285078,0.06,10170.404038413199,-20096.730418698276,bracketing_secant,0.02,0.06,399.99999999999994,10641.310286088481,,3.3245634668929345,10641.310286088481,1.0720290546987705
0.06,6.0,dynamic,bel_nonunit_aud,dynamic_bel_nonunit_aud,AUD,higher_is_adverse,10170.404038413199,0.06,10170.404038413199,0.0,bracketing_secant,0.04,0.08,400.0,8967.234976213895,,2.8015480236432007,8967.234976213895,0.881698990752483
0.08,8.0,dynamic,bel_nonunit_aud,dynamic_bel_nonunit_aud,AUD,higher_is_adverse,25942.613524570497,0.06,10170.404038413199,15772.209486157299,bracketing_secant,0.06,0.12,600.0,5400.248024716812,,1.6871481812352602,5400.248024716812,0.20816129491356705
0.12,12.0,dynamic,bel_nonunit_aud,dynamic_bel_nonunit_aud,AUD,higher_is_adverse,42571.892186714074,0.06,10170.404038413199,32401.488148300876,backward_secant,0.08,0.12,399.99999999999994,4157.319665535895,,1.29883188335415,4157.319665535895,0.09765409644707594
0.0025,0.25,dynamic,bel_total_aud,dynamic_bel_total_aud,AUD,higher_is_adverse,267952.5876066452,0.06,330251.8340384132,-62299.246431768,forward_secant,0.0025,0.005,25.0,11111.914382875897,,3.4715898335232684,11111.914382875897,0.041469703584979756
0.005,0.5,dynamic,bel_total_aud,dynamic_bel_total_aud,AUD,higher_is_adverse,270730.56620236416,0.06,330251.8340384132,-59521.267836049024,bracketing_secant,0.0025,0.01,75.0,11220.355093280166,,3.5054689343521632,11220.355093280166,0.04144472953561231
0.01,1.0,dynamic,bel_total_aud,dynamic_bel_total_aud,AUD,higher_is_adverse,276367.8539266053,0.06,330251.8340384132,-53883.980111807876,bracketing_secant,0.005,0.02,150.0,11304.017794463398,,3.5316068771822837,11304.017794463398,0.040902071763619055
0.02,2.0,dynamic,bel_total_aud,dynamic_bel_total_aud,AUD,higher_is_adverse,287686.59289405926,0.06,330251.8340384132,-42565.24114435393,bracketing_secant,0.01,0.04,300.0,11262.416564369865,,3.5186098001280066,11262.416564369865,0.03914821490661977
0.04,4.0,dynamic,bel_total_aud,dynamic_bel_total_aud,AUD,higher_is_adverse,310155.1036197149,0.06,330251.8340384132,-20096.73041869828,bracketing_secant,0.02,0.06,399.99999999999994,10641.310286088483,,3.3245634668929354,10641.310286088483,0.03430964108569346
0.06,6.0,dynamic,bel_total_aud,dynamic_bel_total_aud,AUD,higher_is_adverse,330251.8340384132,0.06,330251.8340384132,0.0,bracketing_secant,0.04,0.08,400.0,8967.234976213891,,2.8015480236431998,8967.234976213891,0.027152718174370136
0.08,8.0,dynamic,bel_total_aud,dynamic_bel_total_aud,AUD,higher_is_adverse,346024.0435245705,0.06,330251.8340384132,15772.209486157284,bracketing_secant,0.06,0.12,600.0,5400.24802471681,,1.6871481812352591,5400.24802471681,0.01560656875086008
0.12,12.0,dynamic,bel_total_aud,dynamic_bel_total_aud,AUD,higher_is_adverse,362653.32218671404,0.06,330251.8340384132,32401.48814830085,backward_secant,0.08,0.12,399.99999999999994,4157.319665535892,,1.2988318833541492,4157.319665535892,0.01146361941610857
0.0025,0.25,dynamic,csm_aud,dynamic_csm_aud,AUD,lower_is_adverse,52128.84239335482,0.06,-10170.404038413195,62299.24643176801,forward_secant,0.0025,0.005,25.0,-11111.914382876013,,-3.471589833523305,11111.914382876013,-0.21316250031081674
0.005,0.5,dynamic,csm_aud,dynamic_csm_aud,AUD,lower_is_adverse,49350.863797635815,0.06,-10170.404038413195,59521.26783604901,bracketing_secant,0.0025,0.01,75.0,-11220.355093280166,,-3.5054689343521632,11220.355093280166,-0.22735883893115735
0.01,1.0,dynamic,csm_aud,dynamic_csm_aud,AUD,lower_is_adverse,43713.576073394695,0.06,-10170.404038413195,53883.98011180789,bracketing_secant,0.005,0.02,150.0,-11304.01779446341,,-3.531606877182288,11304.01779446341,-0.25859284025365636
0.02,2.0,dynamic,csm_aud,dynamic_csm_aud,AUD,lower_is_adverse,32394.8371059407,0.06,-10170.404038413195,42565.241144353895,bracketing_secant,0.01,0.04,300.0,-11262.416564369865,,-3.5186098001280066,11262.416564369865,-0.34766084878088543
0.04,4.0,dynamic,csm_aud,dynamic_csm_aud,AUD,lower_is_adverse,9926.3263802851,0.06,-10170.404038413195,20096.730418698295,bracketing_secant,0.02,0.06,399.99999999999994,-10641.310286088477,,-3.324563466892933,10641.310286088477,-1.0720290546987679
0.06,6.0,dynamic,csm_aud,dynamic_csm_aud,AUD,lower_is_adverse,-10170.404038413195,0.06,-10170.404038413195,0.0,bracketing_secant,0.04,0.08,400.0,-8967.234976213902,,-2.801548023643203,8967.234976213902,-0.881698990752484
0.08,8.0,dynamic,csm_aud,dynamic_csm_aud,AUD,lower_is_adverse,-25942.613524570508,0.06,-10170.404038413195,-15772.209486157313,bracketing_secant,0.06,0.12,600.0,-5400.24802471681,,-1.6871481812352591,5400.24802471681,-0.20816129491356686
0.12,12.0,dynamic,csm_aud,dynamic_csm_aud,AUD,lower_is_adverse,-42571.892186714045,0.06,-10170.404038413195,-32401.48814830085,backward_secant,0.08,0.12,399.99999999999994,-4157.319665535885,,-1.2988318833541468,4157.319665535885,-0.09765409644707577
0.0025,0.25,dynamic,csm_pv_fee_income_aud,dynamic_csm_pv_fee_income_aud,AUD,lower_is_adverse,33235.38767276395,0.06,43719.46211348285,-10484.074440718898,forward_secant,0.0025,0.005,25.0,1740.7277925331728,,0.5438390451246025,-1740.7277925331728,0.052375733049134274
0.005,0.5,dynamic,csm_pv_fee_income_aud,dynamic_csm_pv_fee_income_aud,AUD,lower_is_adverse,33670.569620897244,0.06,43719.46211348285,-10048.892492585604,bracketing_secant,0.0025,0.01,75.0,1765.0238777760437,,0.5514296401937606,-1765.0238777760437,0.052420374756018455
0.01,1.0,dynamic,csm_pv_fee_income_aud,dynamic_csm_pv_fee_income_aud,AUD,lower_is_adverse,34559.15558109598,0.06,43719.46211348285,-9160.306532386865,bracketing_secant,0.005,0.02,150.0,1817.931187377103,,0.5679589682466436,-1817.931187377103,0.052603460842993506
0.02,2.0,dynamic,csm_pv_fee_income_aud,dynamic_csm_pv_fee_income_aud,AUD,lower_is_adverse,36397.4664019629,0.06,43719.46211348285,-7321.99571151995,bracketing_secant,0.01,0.04,300.0,1862.2046306778602,,0.5817908994838783,-1862.2046306778602,0.05116302904472033
0.04,4.0,dynamic,csm_pv_fee_income_aud,dynamic_csm_pv_fee_income_aud,AUD,lower_is_adverse,40145.76947312956,0.06,43719.46211348285,-3573.6926403532852,bracketing_secant,0.02,0.06,399.99999999999994,1830.4989278799878,,0.5718853880026679,-1830.4989278799878,0.04559630944688158
