crediting_cap_rate,crediting_cap_rate_percent,method,risk_metric,source_field,unit,adverse_direction,value,baseline_rate,baseline_value,delta_vs_baseline,finite_difference_scheme,finite_difference_lower_cap_rate,finite_difference_upper_cap_rate,finite_difference_span_bp,finite_difference_change_per_100bp,finite_difference_change_per_100bp_percentage_points,finite_difference_change_per_100bp_as_percent_of_premium,adverse_finite_difference_change_per_100bp,finite_difference_change_as_fraction_of_current_value
0.0025,0.25,dynamic,model_point_csm_to_premium_weighted_p10,dynamic_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,0.14905325135413605,0.06,-0.03284462800193163,0.1818978793560677,forward_secant,0.0025,0.01,75.0,-0.03296904319659135,-3.296904319659135,,0.03296904319659135,-0.22118969493835533
0.01,1.0,dynamic,model_point_csm_to_premium_weighted_p10,dynamic_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,0.12432646895669254,0.06,-0.03284462800193163,0.15717109695862416,bracketing_secant,0.0025,0.06,575.0,-0.03163441380105526,-3.163441380105526,,0.03163441380105526,-0.2544463304276315
0.06,6.0,dynamic,model_point_csm_to_premium_weighted_p10,dynamic_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.03284462800193163,0.06,-0.03284462800193163,0.0,bracketing_secant,0.01,0.12,1100.0,-0.022991958773121247,-2.299195877312125,,0.022991958773121247,-0.7000218961764177
0.12,12.0,dynamic,model_point_csm_to_premium_weighted_p10,dynamic_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.12858507754764117,0.06,-0.03284462800193163,-0.09574044954570954,backward_secant,0.06,0.12,600.0,-0.01595674159095159,-1.595674159095159,,0.01595674159095159,-0.12409481640697823
0.0025,0.25,dynamic,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,dynamic_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,0.14905325135413605,0.06,-0.03284462800193163,0.1818978793560677,forward_secant,0.0025,0.01,75.0,-0.03296904319659135,-3.296904319659135,,0.03296904319659135,-0.22118969493835533
0.01,1.0,dynamic,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,dynamic_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,0.12432646895669254,0.06,-0.03284462800193163,0.15717109695862416,bracketing_secant,0.0025,0.06,575.0,-0.03163441380105526,-3.163441380105526,,0.03163441380105526,-0.2544463304276315
0.06,6.0,dynamic,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,dynamic_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.03284462800193163,0.06,-0.03284462800193163,0.0,bracketing_secant,0.01,0.12,1100.0,-0.022991958773121247,-2.299195877312125,,0.022991958773121247,-0.7000218961764177
0.12,12.0,dynamic,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,dynamic_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.12858507754764117,0.06,-0.03284462800193163,-0.09574044954570954,backward_secant,0.06,0.12,600.0,-0.01595674159095159,-1.595674159095159,,0.01595674159095159,-0.12409481640697823
0.0025,0.25,dynamic,guarantee_claims_hhi,dynamic_guarantee_claims_hhi,index,diagnostic,0.40063286727884184,0.06,0.39848954110710894,0.0021433261717329066,forward_secant,0.0025,0.01,75.0,-9.583078087042435e-05,,,,-0.00023919849991669754
0.01,1.0,dynamic,guarantee_claims_hhi,dynamic_guarantee_claims_hhi,index,diagnostic,0.400560994193189,0.06,0.39848954110710894,0.0020714530860800884,bracketing_secant,0.0025,0.06,575.0,-0.00037275237769267944,,,,-0.0009305758251461259
0.06,6.0,dynamic,guarantee_claims_hhi,dynamic_guarantee_claims_hhi,index,diagnostic,0.39848954110710894,0.06,0.39848954110710894,0.0,bracketing_secant,0.01,0.12,1100.0,-0.0006638104948263234,,,,-0.0016658166058313173
0.12,12.0,dynamic,guarantee_claims_hhi,dynamic_guarantee_claims_hhi,index,diagnostic,0.39325907875009947,0.06,0.39848954110710894,-0.005230462357009469,backward_secant,0.06,0.12,600.0,-0.0008717437261682448,,,,-0.002216716086857853
0.0025,0.25,dynamic,top_5_guarantee_claim_share,dynamic_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,forward_secant,0.0025,0.01,75.0,-1.4802973661668756e-16,-1.4802973661668755e-14,,,-1.4802973661668756e-16
0.01,1.0,dynamic,top_5_guarantee_claim_share,dynamic_top_5_guarantee_claim_share,ratio,diagnostic,0.9999999999999999,0.06,1.0,-1.1102230246251565e-16,bracketing_secant,0.0025,0.06,575.0,0.0,0.0,,,0.0
0.06,6.0,dynamic,top_5_guarantee_claim_share,dynamic_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.01,0.12,1100.0,1.0092936587501425e-17,1.0092936587501424e-15,,,1.0092936587501425e-17
0.12,12.0,dynamic,top_5_guarantee_claim_share,dynamic_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,1.0,0.0,backward_secant,0.06,0.12,600.0,0.0,0.0,,,0.0
0.0025,0.25,dynamic,joint_life_guarantee_claim_share,dynamic_joint_life_guarantee_claim_share,ratio,diagnostic,0.4646400561797236,0.06,0.45692504670786127,0.007715009471862322,forward_secant,0.0025,0.01,75.0,-0.000812542141673293,-0.0812542141673293,,,-0.0017487561196381232
0.01,1.0,dynamic,joint_life_guarantee_claim_share,dynamic_joint_life_guarantee_claim_share,ratio,diagnostic,0.4640306495734686,0.06,0.45692504670786127,0.007105602865607352,bracketing_secant,0.0025,0.06,575.0,-0.0013417407777151866,-0.13417407777151866,,,-0.002891491712774789
0.06,6.0,dynamic,joint_life_guarantee_claim_share,dynamic_joint_life_guarantee_claim_share,ratio,diagnostic,0.45692504670786127,0.06,0.45692504670786127,0.0,bracketing_secant,0.01,0.12,1100.0,-0.0013443218038428476,-0.13443218038428476,,,-0.0029421057425690887
0.12,12.0,dynamic,joint_life_guarantee_claim_share,dynamic_joint_life_guarantee_claim_share,ratio,diagnostic,0.4492431097311973,0.06,0.45692504670786127,-0.007681936976663972,backward_secant,0.06,0.12,600.0,-0.0012803228294439957,-0.12803228294439956,,,-0.0028499554065727828
0.0025,0.25,lsmc,negative_value_contract_share,lsmc_negative_value_contract_share,ratio,higher_is_adverse,0.48999999999999994,0.06,1.0,-0.51,forward_secant,0.0025,0.01,75.0,0.0,0.0,,0.0,0.0
0.01,1.0,lsmc,negative_value_contract_share,lsmc_negative_value_contract_share,ratio,higher_is_adverse,0.48999999999999994,0.06,1.0,-0.51,bracketing_secant,0.0025,0.06,575.0,0.08869565217391305,8.869565217391305,,0.08869565217391305,0.18101153504880216
0.06,6.0,lsmc,negative_value_contract_share,lsmc_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.04636363636363637,4.636363636363637,,0.04636363636363637,0.04636363636363637
0.12,12.0,lsmc,negative_value_contract_share,lsmc_negative_value_contract_share,ratio,higher_is_adverse,1.0,0.06,1.0,0.0,backward_secant,0.06,0.12,600.0,0.0,0.0,,0.0,0.0
0.0025,0.25,lsmc,model_point_csm_to_premium_weighted_p10,lsmc_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.005451802662287372,0.06,-0.07626570424213072,0.07081390157984335,forward_secant,0.0025,0.01,75.0,-0.012952454402535068,-1.2952454402535067,,0.012952454402535068,-2.3758113058884462
0.01,1.0,lsmc,model_point_csm_to_premium_weighted_p10,lsmc_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.015166143464188672,0.06,-0.07626570424213072,0.06109956077794205,bracketing_secant,0.0025,0.06,575.0,-0.012315461144320583,-1.2315461144320583,,0.012315461144320583,-0.8120364398108647
0.06,6.0,lsmc,model_point_csm_to_premium_weighted_p10,lsmc_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.07626570424213072,0.06,-0.07626570424213072,0.0,bracketing_secant,0.01,0.12,1100.0,-0.012100766186103394,-1.2100766186103393,,0.012100766186103394,-0.15866589453741234
0.12,12.0,lsmc,model_point_csm_to_premium_weighted_p10,lsmc_model_point_csm_to_premium_weighted_p10,ratio,lower_is_adverse,-0.148274571511326,0.06,-0.07626570424213072,-0.07200886726919528,backward_secant,0.06,0.12,600.0,-0.012001477878199215,-1.2001477878199214,,0.012001477878199215,-0.08094090413393963
0.0025,0.25,lsmc,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,lsmc_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.005451802662287372,0.06,-0.07772743280977473,0.07227563014748736,forward_secant,0.0025,0.01,75.0,-0.012952454402535068,-1.2952454402535067,,0.012952454402535068,-2.3758113058884462
0.01,1.0,lsmc,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,lsmc_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.015166143464188672,0.06,-0.07772743280977473,0.06256128934558607,bracketing_secant,0.0025,0.06,575.0,-0.012569674808258673,-1.2569674808258673,,0.012569674808258673,-0.8287983585239743
0.06,6.0,lsmc,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,lsmc_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.07772743280977473,0.06,-0.07772743280977473,0.0,bracketing_secant,0.01,0.12,1100.0,-0.012100766186103394,-1.2100766186103393,,0.012100766186103394,-0.1556820513513942
0.12,12.0,lsmc,model_point_csm_to_premium_weighted_lower_tail_mean_10pct,lsmc_model_point_csm_to_premium_weighted_lower_tail_mean_10pct,ratio,lower_is_adverse,-0.148274571511326,0.06,-0.07772743280977473,-0.07054713870155127,backward_secant,0.06,0.12,600.0,-0.011757856450258546,-1.1757856450258546,,0.011757856450258546,-0.07929786159834168
0.0025,0.25,lsmc,guarantee_claims_hhi,lsmc_guarantee_claims_hhi,index,diagnostic,0.37928889517015035,0.06,0.3771354994989404,0.002153395671209979,forward_secant,0.0025,0.01,75.0,0.0001500778909186244,,,,0.0003956822697150121
0.01,1.0,lsmc,guarantee_claims_hhi,lsmc_guarantee_claims_hhi,index,diagnostic,0.3794014535883393,0.06,0.3771354994989404,0.002265954089398947,bracketing_secant,0.0025,0.06,575.0,-0.00037450359499303985,,,,-0.0009870905644957973
0.06,6.0,lsmc,guarantee_claims_hhi,lsmc_guarantee_claims_hhi,index,diagnostic,0.3771354994989404,0.06,0.3771354994989404,0.0,bracketing_secant,0.01,0.12,1100.0,0.000593866668820336,,,,0.001574677190583605
0.12,12.0,lsmc,guarantee_claims_hhi,lsmc_guarantee_claims_hhi,index,diagnostic,0.385933986945363,0.06,0.3771354994989404,0.008798487446422643,backward_secant,0.06,0.12,600.0,0.0014664145744037738,,,,0.003799651297908042
0.0025,0.25,lsmc,top_5_guarantee_claim_share,lsmc_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,0.9999999999999999,1.1102230246251565e-16,forward_secant,0.0025,0.01,75.0,0.0,0.0,,,0.0
0.01,1.0,lsmc,top_5_guarantee_claim_share,lsmc_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,0.9999999999999999,1.1102230246251565e-16,bracketing_secant,0.0025,0.06,575.0,-1.9308226515220116e-17,-1.9308226515220117e-15,,,-1.9308226515220116e-17
0.06,6.0,lsmc,top_5_guarantee_claim_share,lsmc_top_5_guarantee_claim_share,ratio,diagnostic,0.9999999999999999,0.06,0.9999999999999999,0.0,bracketing_secant,0.01,0.12,1100.0,0.0,0.0,,,0.0
0.12,12.0,lsmc,top_5_guarantee_claim_share,lsmc_top_5_guarantee_claim_share,ratio,diagnostic,1.0,0.06,0.9999999999999999,1.1102230246251565e-16,backward_secant,0.06,0.12,600.0,1.8503717077085944e-17,1.8503717077085944e-15,,,1.8503717077085944e-17
0.0025,0.25,lsmc,joint_life_guarantee_claim_share,lsmc_joint_life_guarantee_claim_share,ratio,diagnostic,0.4519813429505076,0.06,0.43856584260374265,0.013415500346764975,forward_secant,0.0025,0.01,75.0,-0.0013911963608920592,-0.1391196360892059,,,-0.0030779951044226984
0.01,1.0,lsmc,joint_life_guarantee_claim_share,lsmc_joint_life_guarantee_claim_share,ratio,diagnostic,0.4509379456798386,0.06,0.43856584260374265,0.01237210307609593,bracketing_secant,0.0025,0.06,575.0,-0.002333130495089561,-0.2333130495089561,,,-0.005173950246240888
0.06,6.0,lsmc,joint_life_guarantee_claim_share,lsmc_joint_life_guarantee_claim_share,ratio,diagnostic,0.43856584260374265,0.06,0.43856584260374265,0.0,bracketing_secant,0.01,0.12,1100.0,1.4298152688486564e-05,0.0014298152688486563,,,3.260206632509083e-05
0.12,12.0,lsmc,joint_life_guarantee_claim_share,lsmc_joint_life_guarantee_claim_share,ratio,diagnostic,0.45109522535941193,0.06,0.43856584260374265,0.012529382755669283,backward_secant,0.06,0.12,600.0,0.002088230459278214,0.2088230459278214,,,0.004629245316472609
0.0025,0.25,behaviour_difference,behaviour_model_csm_gap_aud,behaviour_model_csm_gap_aud,AUD,higher_is_adverse,55748.08195964034,0.06,15314.284949786233,40433.797009854105,forward_secant,0.0025,0.01,75.0,-7261.224335579513,,-2.154779940429239,-7261.224335579513,-0.1302506576071332
0.01,1.0,behaviour_difference,behaviour_model_csm_gap_aud,behaviour_model_csm_gap_aud,AUD,higher_is_adverse,50302.163707955704,0.06,15314.284949786233,34987.87875816947,bracketing_secant,0.0025,0.06,575.0,-7031.964697365932,,-2.08674677594593,-7031.964697365932,-0.13979447759329225
0.06,6.0,behaviour_difference,behaviour_model_csm_gap_aud,behaviour_model_csm_gap_aud,AUD,higher_is_adverse,15314.284949786233,0.06,15314.284949786233,0.0,bracketing_secant,0.01,0.12,1100.0,-3889.845128800836,,-1.1543177661990647,-3889.845128800836,-0.25400109385160247
0.12,12.0,behaviour_difference,behaviour_model_csm_gap_aud,behaviour_model_csm_gap_aud,AUD,higher_is_adverse,7513.867291146511,0.06,15314.284949786233,-7800.4176586397225,backward_secant,0.06,0.12,600.0,-1300.069609773287,,-0.38579773697042413,-1300.069609773287,-0.17302270048143406
0.0025,0.25,behaviour_difference,behaviour_model_csm_gap_to_premium,behaviour_model_csm_gap_to_premium,ratio,higher_is_adverse,0.16543332525264978,0.06,0.04544538563575884,0.11998793961689094,forward_secant,0.0025,0.01,75.0,-0.021547799404292377,-2.1547799404292376,,-0.021547799404292377,-0.1302506576071331
0.01,1.0,behaviour_difference,behaviour_model_csm_gap_to_premium,behaviour_model_csm_gap_to_premium,ratio,higher_is_adverse,0.1492724756994305,0.06,0.04544538563575884,0.10382709006367166,bracketing_secant,0.0025,0.06,575.0,-0.020867467759459295,-2.0867467759459295,,-0.020867467759459295,-0.13979447759329222
0.06,6.0,behaviour_difference,behaviour_model_csm_gap_to_premium,behaviour_model_csm_gap_to_premium,ratio,higher_is_adverse,0.04544538563575884,0.06,0.04544538563575884,0.0,bracketing_secant,0.01,0.12,1100.0,-0.011543177661990646,-1.1543177661990647,,-0.011543177661990646,-0.2540010938516024
0.12,12.0,behaviour_difference,behaviour_model_csm_gap_to_premium,behaviour_model_csm_gap_to_premium,ratio,higher_is_adverse,0.02229752141753339,0.06,0.04544538563575884,-0.02314786421822545,backward_secant,0.06,0.12,600.0,-0.003857977369704242,-0.3857977369704242,,-0.003857977369704242,-0.17302270048143412
0.0025,0.25,behaviour_difference,lsmc_guarantee_claim_difference_vs_dynamic_to_premium,lsmc_guarantee_claim_difference_vs_dynamic_to_premium,ratio,higher_is_adverse,0.0792855171547207,0.06,0.0037969507389500018,0.07548856641577069,forward_secant,0.0025,0.01,75.0,-0.014879958726972453,-1.4879958726972453,,-0.014879958726972453,-0.1876756217397832
0.01,1.0,behaviour_difference,lsmc_guarantee_claim_difference_vs_dynamic_to_premium,lsmc_guarantee_claim_difference_vs_dynamic_to_premium,ratio,higher_is_adverse,0.06812554810949135,0.06,0.0037969507389500018,0.06432859737054135,bracketing_secant,0.0025,0.06,575.0,-0.013128446333177514,-1.3128446333177513,,-0.013128446333177514,-0.19270958836290725
0.06,6.0,behaviour_difference,lsmc_guarantee_claim_difference_vs_dynamic_to_premium,lsmc_guarantee_claim_difference_vs_dynamic_to_premium,ratio,higher_is_adverse,0.0037969507389500018,0.06,0.0037969507389500018,0.0,bracketing_secant,0.01,0.12,1100.0,-0.004384808083597505,-0.4384808083597505,,-0.004384808083597505,-1.154823537376223
0.12,12.0,behaviour_difference,lsmc_guarantee_claim_difference_vs_dynamic_to_premium,lsmc_guarantee_claim_difference_vs_dynamic_to_premium,ratio,higher_is_adverse,0.019892659189918793,0.06,0.0037969507389500018,0.01609570845096879,backward_secant,0.06,0.12,600.0,0.0026826180751614655,0.26826180751614653,,0.0026826180751614655,0.1348546742569723
0.0025,0.25,behaviour_difference,lsmc_policyholder_benefit_difference_vs_dynamic_to_premium,lsmc_policyholder_benefit_difference_vs_dynamic_to_premium,ratio,diagnostic,0.16818747886341898,0.06,0.051624306092490746,0.11656317277092823,forward_secant,0.0025,0.01,75.0,-0.02094103902848192,-2.094103902848192,,,-0.1245100953412093
0.01,1.0,behaviour_difference,lsmc_policyholder_benefit_difference_vs_dynamic_to_premium,lsmc_policyholder_benefit_difference_vs_dynamic_to_premium,ratio,diagnostic,0.15248169959205754,0.06,0.051624306092490746,0.1008573934995668,bracketing_secant,0.0025,0.06,575.0,-0.02027185613407448,-2.0271856134074477,,,-0.132946158052467
0.06,6.0,behaviour_difference,lsmc_policyholder_benefit_difference_vs_dynamic_to_premium,lsmc_policyholder_benefit_difference_vs_dynamic_to_premium,ratio,diagnostic,0.051624306092490746,0.06,0.051624306092490746,0.0,bracketing_secant,0.01,0.12,1100.0,-0.011724844834414536,-1.1724844834414536,,,-0.22711869121123213
0.12,12.0,behaviour_difference,lsmc_policyholder_benefit_difference_vs_dynamic_to_premium,lsmc_policyholder_benefit_difference_vs_dynamic_to_premium,ratio,diagnostic,0.02350840641349763,0.06,0.051624306092490746,-0.028115899678993115,backward_secant,0.06,0.12,600.0,-0.004685983279832186,-0.46859832798321865,,,-0.19933223874935535
0.0025,0.25,behaviour_difference,lsmc_unweighted_income_election_action_rate,lsmc_unweighted_income_election_action_rate,ratio,diagnostic,1.0,0.06,1.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,0.0,,,0.0
0.01,1.0,behaviour_difference,lsmc_unweighted_income_election_action_rate,lsmc_unweighted_income_election_action_rate,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,0.0,,,0.0
0.06,6.0,behaviour_difference,lsmc_unweighted_income_election_action_rate,lsmc_unweighted_income_election_action_rate,ratio,diagnostic,1.0,0.06,1.0,0.0,bracketing_secant,0.01,0.12,1100.0,-0.073189641804931,-7.3189641804931,,,-0.073189641804931
0.12,12.0,behaviour_difference,lsmc_unweighted_income_election_action_rate,lsmc_unweighted_income_election_action_rate,ratio,diagnostic,0.19491394014575902,0.06,1.0,-0.805086059854241,backward_secant,0.06,0.12,600.0,-0.13418100997570684,-13.418100997570685,,,-0.6884115619199153
0.0025,0.25,behaviour_difference,lsmc_unweighted_full_withdrawal_action_rate,lsmc_unweighted_full_withdrawal_action_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,forward_secant,0.0025,0.01,75.0,0.0,0.0,,,
0.01,1.0,behaviour_difference,lsmc_unweighted_full_withdrawal_action_rate,lsmc_unweighted_full_withdrawal_action_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.0025,0.06,575.0,0.0,0.0,,,
0.06,6.0,behaviour_difference,lsmc_unweighted_full_withdrawal_action_rate,lsmc_unweighted_full_withdrawal_action_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,bracketing_secant,0.01,0.12,1100.0,0.0,0.0,,,
0.12,12.0,behaviour_difference,lsmc_unweighted_full_withdrawal_action_rate,lsmc_unweighted_full_withdrawal_action_rate,ratio,diagnostic,0.0,0.06,0.0,0.0,backward_secant,0.06,0.12,600.0,0.0,0.0,,,
